customer_id,due_date,paid_date,amount_due,amount_paid,region,risk_score,product_type
C35428,2025-03-12,2025-03-15,207,163,South,0.79,Loan B
C35429,2024-12-31,2025-01-02,757,754,East,0.34,Loan B
C35430,2025-04-18,2025-04-21,275,270,West,0.22,Credit Line
C35431,2024-11-19,2024-11-21,329,305,North,0.57,Loan B
C35432,2025-02-11,2025-02-15,287,271,North,0.55,Loan B
C35433,2025-03-25,2025-03-28,385,356,North,0.43,Loan B
C35434,2025-01-04,2025-01-07,322,288,West,0.13,Loan A
C35435,2025-02-10,2025-02-10,543,507,East,0.15,Loan C
C35436,2025-04-18,2025-04-18,77,51,West,0.16,Loan C
C35437,2024-10-31,2024-11-07,538,496,East,0.55,Credit Line
C35438,2024-12-18,2024-12-21,217,178,South,0.16,Loan C
C35439,2024-12-01,2024-12-03,134,92,North,0.34,Loan C
C35440,2024-11-28,2024-12-01,79,42,East,0.84,Loan B
C35441,2025-03-25,2025-03-28,596,556,North,0.36,Credit Line
C35442,2025-01-03,2025-01-03,452,450,South,0.31,Loan C
C35443,2024-11-14,2024-11-17,937,919,West,0.61,Loan C
C35444,2025-02-10,2025-02-10,898,877,North,0.82,Credit Line
C35445,2025-02-13,2025-02-15,356,316,South,0.89,Loan C
C35446,2025-02-07,2025-02-07,513,466,South,0.91,Credit Line
C35447,2024-12-07,2024-12-07,679,637,South,0.61,Credit Line
C35448,2025-04-09,2025-04-11,952,910,South,0.43,Loan C
C35449,2024-12-31,2025-01-02,326,322,West,0.19,Loan C
C35450,2025-02-18,2025-02-20,54,10,East,0.12,Credit Line
C35451,2025-03-22,2025-03-25,237,217,West,0.62,Loan A
C35452,2025-01-10,2025-01-11,646,613,South,0.66,Credit Line
C35453,2024-12-08,2024-12-09,885,884,North,0.55,Loan C
C35454,2025-04-12,2025-04-13,470,422,South,0.31,Loan C
C35455,2024-12-24,2024-12-27,520,496,West,0.71,Loan A
C35456,2024-10-29,2024-10-31,736,724,South,0.57,Loan A
C35457,2025-02-14,2025-02-17,312,309,East,0.73,Loan C
C35458,2025-02-10,2025-02-14,56,38,North,0.24,Loan B
C35459,2025-02-07,2025-02-08,411,389,East,0.8,Loan C
C35460,2025-02-09,2025-02-15,868,853,West,0.87,Credit Line
C35461,2025-03-21,2025-03-21,865,832,East,0.89,Loan B
C35462,2024-10-24,2024-10-24,300,270,North,0.42,Loan B
C35463,2025-03-01,2025-03-05,683,638,West,0.25,Loan A
C35464,2024-10-26,2024-10-28,50,35,East,0.33,Loan A
C35465,2024-11-09,2024-11-11,879,860,North,0.5,Loan C
C35466,2024-10-28,2024-10-29,907,885,West,0.72,Loan C
C35467,2025-01-30,2025-02-01,903,875,North,0.5,Loan B
C35468,2025-02-11,2025-02-13,451,402,West,0.63,Loan B
C35469,2025-02-03,2025-02-04,138,101,West,0.37,Credit Line
C35470,2024-12-24,2024-12-28,913,911,North,0.76,Credit Line
C35471,2025-01-20,2025-01-21,438,407,West,0.79,Loan C
C35472,2024-12-02,2024-12-06,511,463,North,0.31,Loan B
C35473,2025-02-08,2025-02-14,86,44,East,0.28,Loan C
C35474,2024-10-22,2024-10-24,556,545,West,0.48,Loan A
C35475,2025-01-30,2025-02-01,112,67,East,0.81,Credit Line
C35476,2025-04-12,2025-04-16,630,596,North,0.64,Loan C
C35477,2024-12-03,2024-12-05,591,584,West,0.28,Loan A
C35478,2025-03-29,2025-03-29,240,211,West,0.22,Loan B
C35479,2025-04-17,2025-04-19,220,180,East,0.97,Loan B
C35480,2025-02-28,2025-03-03,683,649,North,0.47,Loan B
C35481,2025-03-05,2025-03-07,627,622,West,0.32,Credit Line
C35482,2024-12-24,2024-12-24,300,261,South,0.67,Loan A
C35483,2024-11-19,2024-11-21,737,729,South,0.24,Credit Line
C35484,2024-11-06,2024-11-07,769,751,South,0.48,Loan B
C35485,2025-03-04,2025-03-07,87,75,North,0.42,Credit Line
C35486,2024-11-04,2024-11-07,526,493,South,0.41,Loan A
C35487,2025-01-31,2025-02-03,966,964,North,0.61,Loan B
C35488,2025-02-11,2025-02-12,352,332,East,0.82,Loan B
C35489,2025-01-06,2025-01-07,752,725,West,0.89,Loan B
C35490,2025-02-24,2025-02-25,683,670,North,0.7,Credit Line
C35491,2025-01-28,2025-01-31,317,268,East,0.28,Loan C
C35492,2024-12-14,2024-12-17,876,829,East,0.1,Loan B
C35493,2025-04-12,2025-04-14,497,496,North,0.13,Credit Line
C35494,2024-12-13,2024-12-14,247,222,East,0.9,Loan B
C35495,2024-11-21,2024-11-23,997,949,North,0.63,Loan A
C35496,2025-02-22,2025-02-23,403,386,North,0.39,Loan A
C35497,2024-12-15,2024-12-18,580,572,West,0.42,Loan C
C35498,2025-01-02,2025-01-05,446,430,West,0.12,Credit Line
C35499,2024-12-11,2024-12-11,632,608,South,0.73,Loan C
C35500,2025-03-10,2025-03-10,636,609,East,0.26,Credit Line
C35501,2025-04-19,2025-04-22,473,461,North,0.54,Loan A
C35502,2025-01-26,2025-01-27,831,808,South,0.11,Credit Line
C35503,2025-03-18,2025-03-22,755,752,South,0.45,Loan B
C35504,2025-01-27,2025-01-28,838,829,North,0.19,Loan A
C35505,2024-12-15,2024-12-16,246,244,West,0.13,Loan C
C35506,2025-02-16,2025-02-16,648,632,East,0.22,Loan C
C35507,2025-03-13,2025-03-14,732,702,East,0.48,Credit Line
C35508,2025-04-19,2025-04-20,686,643,South,0.48,Loan A
C35509,2025-04-11,2025-04-12,951,951,North,0.23,Loan A
C35510,2025-03-30,2025-04-04,199,190,West,0.91,Loan A
C35511,2025-02-26,2025-02-27,452,423,West,0.33,Credit Line
C35512,2025-02-15,2025-02-17,424,386,West,0.98,Loan B
C35513,2025-03-08,2025-03-11,722,692,West,0.74,Loan A
C35514,2025-01-15,2025-01-16,431,415,South,0.52,Loan B
C35515,2025-02-09,2025-02-09,901,863,South,0.41,Loan B
C35516,2024-12-29,2024-12-29,943,934,South,0.79,Loan B
C35517,2025-01-12,2025-01-13,540,505,East,0.18,Loan B
C35518,2024-11-21,2024-11-23,159,112,East,0.25,Credit Line
C35519,2025-02-04,2025-02-05,383,378,North,0.58,Loan C
C35520,2025-04-13,2025-04-16,805,790,East,0.89,Loan C
C35521,2025-04-07,2025-04-09,403,390,West,0.48,Credit Line
C35522,2024-12-30,2025-01-02,138,92,East,0.19,Loan C
C35523,2025-03-27,2025-03-29,545,528,North,0.98,Credit Line
C35524,2025-03-18,2025-03-19,145,115,North,0.31,Loan A
C35525,2025-04-09,2025-04-13,491,463,North,0.11,Credit Line
C35526,2025-01-22,2025-01-22,626,584,South,0.95,Loan B
C35527,2024-12-21,2024-12-23,708,687,South,0.75,Loan A
C35528,2025-02-19,2025-02-20,301,288,North,0.96,Loan A
C35529,2025-03-05,2025-03-07,890,864,East,0.13,Loan A
C35530,2025-02-06,2025-02-07,204,203,East,0.85,Loan B
C35531,2024-12-25,2024-12-27,289,269,West,0.16,Loan A
C35532,2025-03-14,2025-03-15,358,338,East,0.62,Loan A
C35533,2025-01-27,2025-01-30,409,368,North,0.65,Loan B
C35534,2024-11-12,2024-11-15,867,843,South,0.94,Loan A
C35535,2025-01-27,2025-01-28,289,269,North,0.18,Loan B
C35536,2025-03-12,2025-03-14,573,535,West,0.63,Credit Line
C35537,2024-11-09,2024-11-10,463,423,West,0.27,Loan A
C35538,2025-03-31,2025-04-02,784,752,South,0.21,Loan B
C35539,2025-02-11,2025-02-13,408,366,East,0.41,Credit Line
C35540,2024-10-28,2024-10-30,813,779,West,0.36,Loan B
C35541,2024-11-22,2024-11-25,400,368,East,0.34,Loan B
C35542,2024-11-15,2024-11-17,75,53,South,0.92,Loan A
C35543,2024-11-01,2024-11-02,994,952,North,0.47,Credit Line
C35544,2025-01-12,2025-01-12,155,106,South,0.42,Credit Line
C35545,2025-03-12,2025-03-13,310,283,East,0.31,Loan A
C35546,2025-02-09,2025-02-12,337,302,West,0.18,Loan C
C35547,2025-01-16,2025-01-17,292,243,South,0.22,Loan B
C35548,2025-03-09,2025-03-11,279,245,North,0.65,Loan C
C35549,2025-01-31,2025-02-04,98,89,North,0.51,Loan A
C35550,2025-02-14,2025-02-15,169,158,North,0.46,Loan B
C35551,2025-02-24,2025-02-27,522,508,South,0.11,Loan A
C35552,2025-04-11,2025-04-12,383,377,South,0.96,Loan B
C35553,2025-02-24,2025-02-28,308,270,East,0.67,Loan B
C35554,2025-04-01,2025-04-02,117,102,North,0.46,Loan C
C35555,2025-02-18,2025-02-23,186,176,North,0.97,Credit Line
C35556,2025-03-30,2025-04-02,115,66,North,0.54,Loan A
C35557,2024-11-02,2024-11-04,306,303,North,0.45,Credit Line
C35558,2025-03-27,2025-03-28,91,51,West,0.2,Loan B
C35559,2024-11-14,2024-11-17,449,437,West,0.17,Credit Line
C35560,2024-12-16,2024-12-16,671,665,North,0.22,Loan C
C35561,2025-01-29,2025-01-31,307,287,North,0.4,Loan B
C35562,2025-01-31,2025-02-04,914,896,South,0.37,Loan B
C35563,2024-11-24,2024-11-27,676,652,South,0.96,Loan B
C35564,2025-02-20,2025-02-22,424,399,East,0.26,Credit Line
C35565,2025-02-14,2025-02-15,987,959,East,0.51,Credit Line
C35566,2025-04-13,2025-04-17,126,83,South,0.53,Credit Line
C35567,2025-04-03,2025-04-07,113,83,West,0.21,Loan B
C35568,2025-01-14,2025-01-17,171,126,South,0.75,Credit Line
C35569,2025-04-11,2025-04-14,966,956,East,0.39,Credit Line
C35570,2024-11-03,2024-11-04,852,815,South,0.77,Credit Line
C35571,2025-01-16,2025-01-19,587,567,North,0.46,Loan C
C35572,2024-10-21,2024-10-22,995,978,South,0.57,Loan C
C35573,2025-04-16,2025-04-17,865,851,South,0.81,Loan A
C35574,2024-12-21,2024-12-24,429,411,South,0.78,Loan A
C35575,2025-03-13,2025-03-14,635,599,South,0.13,Loan A
C35576,2025-02-08,2025-02-11,805,779,North,0.99,Loan C
C35577,2025-01-29,2025-01-30,755,744,North,0.12,Credit Line
C35578,2024-12-16,2024-12-18,127,101,South,0.65,Loan B
C35579,2025-04-14,2025-04-16,347,320,East,0.49,Loan C
C35580,2024-12-09,2024-12-09,331,314,West,0.67,Loan A
C35581,2025-04-16,2025-04-18,132,120,West,0.13,Loan C
C35582,2024-12-21,2024-12-22,173,143,West,0.64,Loan C
C35583,2025-03-25,2025-03-27,940,930,South,0.9,Credit Line
C35584,2024-11-07,2024-11-09,665,658,North,0.26,Credit Line
C35585,2025-03-21,2025-03-21,595,550,East,0.53,Loan A
C35586,2024-12-09,2024-12-09,880,863,East,0.62,Credit Line
C35587,2025-03-22,2025-03-25,229,220,North,0.75,Loan A
C35588,2025-04-16,2025-04-21,201,161,East,0.78,Loan C
C35589,2024-11-28,2024-11-30,406,381,North,0.11,Loan C
C35590,2025-01-09,2025-01-09,603,574,East,0.64,Credit Line
C35591,2025-01-23,2025-01-24,491,478,South,0.42,Loan B
C35592,2025-03-15,2025-03-15,162,162,West,0.43,Loan A
C35593,2025-04-06,2025-04-06,275,231,West,0.38,Loan C
C35594,2024-11-19,2024-11-22,317,303,East,0.44,Loan C
C35595,2025-01-28,2025-01-28,75,42,East,0.57,Loan A
C35596,2025-01-02,2025-01-05,634,612,South,0.29,Loan C
C35597,2025-01-28,2025-02-01,314,271,South,0.92,Loan C
C35598,2024-11-08,2024-11-09,525,511,East,0.77,Loan C
C35599,2024-11-04,2024-11-07,360,325,West,0.86,Loan C
C35600,2024-11-23,2024-11-26,168,140,North,0.73,Loan B
C35601,2025-03-08,2025-03-10,928,906,North,0.59,Loan C
C35602,2024-11-30,2024-12-02,881,832,South,0.85,Loan A
C35603,2025-02-19,2025-02-22,538,509,West,0.88,Loan A
C35604,2024-10-24,2024-10-27,888,877,South,0.92,Loan C
C35605,2024-11-28,2024-11-28,291,276,West,0.23,Loan C
C35606,2025-01-29,2025-01-31,668,657,South,0.43,Credit Line
C35607,2025-01-24,2025-01-28,620,573,East,0.42,Loan B
C35608,2024-12-24,2024-12-27,616,608,South,0.88,Loan A
C35609,2025-03-14,2025-03-15,696,680,East,0.72,Credit Line
C35610,2025-01-11,2025-01-13,647,602,West,0.89,Loan C
C35611,2025-04-01,2025-04-01,490,444,West,0.45,Loan B
C35612,2025-01-31,2025-02-04,709,684,North,0.8,Loan C
C35613,2024-11-10,2024-11-12,757,721,East,0.88,Loan A
C35614,2025-03-18,2025-03-19,855,840,South,0.13,Loan C
C35615,2024-11-03,2024-11-05,683,671,South,0.94,Loan B
C35616,2025-02-08,2025-02-12,59,49,East,0.48,Loan B
C35617,2024-12-05,2024-12-06,650,610,South,0.42,Loan C
C35618,2025-02-14,2025-02-17,742,695,North,0.41,Loan C
C35619,2025-01-22,2025-01-25,951,939,West,0.14,Credit Line
C35620,2025-03-30,2025-03-30,767,725,East,0.71,Loan C
C35621,2025-01-31,2025-02-02,325,314,North,0.18,Credit Line
C35622,2024-11-03,2024-11-07,324,306,North,0.7,Loan A
C35623,2024-12-11,2024-12-13,784,750,South,0.97,Loan A
C35624,2025-04-14,2025-04-16,354,315,South,0.96,Loan C
C35625,2024-12-23,2024-12-25,877,853,East,0.13,Loan B
C35626,2025-02-07,2025-02-09,130,122,West,0.29,Loan C
C35627,2024-10-21,2024-10-24,311,266,East,0.35,Loan C
C35628,2025-04-09,2025-04-13,477,428,West,0.81,Loan B
C35629,2025-03-27,2025-03-28,926,919,North,0.66,Loan B
C35630,2024-10-23,2024-10-24,451,404,North,0.31,Loan A
C35631,2025-03-11,2025-03-12,574,548,East,0.26,Loan A
C35632,2025-03-22,2025-03-22,954,937,West,0.38,Loan C
C35633,2025-02-15,2025-02-16,705,656,North,0.43,Loan B
C35634,2025-02-23,2025-02-23,234,234,South,0.25,Loan A
C35635,2025-04-15,2025-04-15,836,796,East,0.1,Loan B
C35636,2025-04-05,2025-04-06,266,244,West,0.4,Loan A
C35637,2025-03-31,2025-04-02,957,935,South,0.71,Loan A
C35638,2025-03-07,2025-03-11,81,46,East,0.58,Loan C
C35639,2025-02-07,2025-02-09,877,854,East,0.82,Loan B
C35640,2025-02-18,2025-02-21,797,751,South,0.82,Loan B
C35641,2025-04-01,2025-04-02,971,937,North,0.72,Credit Line
C35642,2024-11-20,2024-11-24,417,394,West,0.81,Credit Line
C35643,2025-03-29,2025-03-30,385,358,West,0.77,Loan A
C35644,2024-11-08,2024-11-08,334,285,West,0.52,Credit Line
C35645,2025-01-13,2025-01-15,137,103,South,0.42,Loan B
C35646,2025-01-17,2025-01-20,728,719,West,0.92,Loan C
C35647,2025-02-08,2025-02-13,337,321,North,0.54,Loan A
C35648,2024-10-28,2024-10-30,705,679,South,0.84,Credit Line
C35649,2024-12-29,2025-01-01,741,714,West,0.9,Loan C
C35650,2024-12-19,2024-12-21,646,616,South,0.29,Loan B
C35651,2024-11-16,2024-11-18,636,602,East,0.42,Loan A
C35652,2025-02-04,2025-02-06,705,661,South,0.48,Credit Line
C35653,2025-04-04,2025-04-09,813,780,South,0.59,Loan B
C35654,2025-01-09,2025-01-10,565,552,East,0.66,Loan C
C35655,2025-04-16,2025-04-17,634,634,North,0.15,Loan C
C35656,2025-01-09,2025-01-14,367,320,West,0.32,Loan C
C35657,2025-02-09,2025-02-11,945,933,South,0.98,Loan A
C35658,2024-11-28,2024-11-29,411,386,South,0.77,Loan C
C35659,2024-11-30,2024-12-01,119,102,South,0.74,Credit Line
C35660,2025-03-27,2025-03-29,822,780,East,0.81,Loan B
C35661,2025-03-21,2025-03-24,415,373,East,0.51,Credit Line
C35662,2024-12-30,2024-12-30,419,407,East,0.97,Loan C
C35663,2024-11-05,2024-11-08,709,693,South,0.35,Loan A
C35664,2025-02-17,2025-02-20,740,716,East,0.33,Loan A
C35665,2025-03-28,2025-03-31,303,255,East,0.55,Credit Line
C35666,2025-02-23,2025-02-25,267,238,South,0.2,Loan A
C35667,2024-12-18,2024-12-20,762,754,West,0.52,Credit Line
C35668,2025-03-12,2025-03-16,405,400,West,0.73,Loan A
C35669,2025-01-24,2025-01-27,839,808,South,0.58,Loan B
C35670,2025-01-31,2025-02-01,471,435,South,0.96,Credit Line
C35671,2025-03-13,2025-03-14,611,568,South,0.93,Loan B
C35672,2024-10-23,2024-10-25,496,453,East,0.63,Loan A
C35673,2025-03-14,2025-03-17,597,589,North,0.17,Loan C
C35674,2025-03-08,2025-03-14,353,315,West,0.79,Loan C
C35675,2025-01-17,2025-01-19,352,322,East,0.42,Loan A
C35676,2025-03-13,2025-03-14,468,454,West,0.37,Loan B
C35677,2024-10-21,2024-10-25,947,912,South,0.31,Loan B
C35678,2025-03-17,2025-03-18,171,142,South,0.46,Loan B
C35679,2025-03-30,2025-04-02,126,114,North,0.92,Credit Line
C35680,2025-02-25,2025-02-28,73,70,West,0.21,Loan C
C35681,2024-12-19,2024-12-20,757,737,East,0.11,Loan C
C35682,2024-11-25,2024-11-26,555,510,West,0.23,Loan B
C35683,2024-11-12,2024-11-15,95,61,East,0.15,Credit Line
C35684,2025-02-26,2025-02-27,285,283,West,0.24,Credit Line
C35685,2025-01-03,2025-01-06,98,76,East,0.63,Credit Line
C35686,2024-10-22,2024-10-25,696,679,East,0.97,Loan C
C35687,2025-03-12,2025-03-14,859,858,South,0.98,Loan C
C35688,2025-03-12,2025-03-13,745,702,North,0.25,Loan A
C35689,2024-11-11,2024-11-13,754,754,East,0.92,Loan B
C35690,2024-11-11,2024-11-13,725,679,West,0.93,Loan B
C35691,2025-02-07,2025-02-09,968,919,South,0.15,Loan A
C35692,2024-12-04,2024-12-06,481,437,East,0.64,Credit Line
C35693,2025-03-20,2025-03-20,706,674,South,0.28,Credit Line
C35694,2025-02-09,2025-02-11,368,335,North,0.25,Loan B
C35695,2024-11-03,2024-11-05,923,923,South,0.55,Loan C
C35696,2024-10-21,2024-10-24,294,255,East,0.11,Loan A
C35697,2024-12-06,2024-12-08,900,869,North,0.22,Loan C
C35698,2025-04-03,2025-04-05,411,402,North,0.9,Loan A
C35699,2025-01-30,2025-02-01,690,651,East,0.31,Loan C
C35700,2024-11-12,2024-11-13,206,166,East,0.59,Credit Line
C35701,2025-04-02,2025-04-03,685,646,East,0.7,Credit Line
C35702,2025-02-07,2025-02-09,644,602,East,0.15,Credit Line
C35703,2025-01-19,2025-01-22,785,774,West,0.21,Loan C
C35704,2024-12-17,2024-12-19,488,474,East,0.43,Credit Line
C35705,2024-11-14,2024-11-18,881,848,South,0.49,Loan B
C35706,2025-02-21,2025-02-21,760,756,West,0.31,Loan C
C35707,2025-04-05,2025-04-13,459,437,East,0.85,Credit Line
C35708,2024-12-19,2024-12-20,226,214,South,0.45,Credit Line
C35709,2024-12-25,2024-12-26,864,860,East,0.93,Loan A
C35710,2024-11-11,2024-11-13,336,303,North,0.16,Loan C
C35711,2024-12-05,2024-12-07,272,271,South,0.12,Loan A
C35712,2025-03-08,2025-03-10,582,575,South,0.15,Loan C
C35713,2025-01-09,2025-01-10,748,713,North,0.81,Loan C
C35714,2024-10-27,2024-10-30,859,814,North,0.33,Loan A
C35715,2025-02-07,2025-02-10,268,241,East,0.61,Loan C
C35716,2024-10-30,2024-11-02,266,233,South,0.61,Loan B
C35717,2025-03-02,2025-03-03,805,797,West,0.65,Loan A
C35718,2025-01-30,2025-02-02,419,377,West,0.63,Loan B
C35719,2024-12-21,2024-12-25,168,144,South,0.69,Loan C
C35720,2025-03-28,2025-03-28,393,347,West,0.18,Loan C
C35721,2025-01-30,2025-02-02,540,540,North,0.93,Loan B
C35722,2025-03-22,2025-03-24,130,84,North,0.16,Loan C
C35723,2024-11-07,2024-11-08,283,244,South,0.55,Loan C
C35724,2025-04-03,2025-04-07,664,653,South,0.69,Loan B
C35725,2025-01-24,2025-01-25,602,586,North,0.66,Loan C
C35726,2025-03-07,2025-03-09,178,173,West,0.18,Loan C
C35727,2024-11-11,2024-11-14,875,866,East,0.71,Loan B
C35728,2024-10-27,2024-10-29,328,295,North,0.93,Loan C
C35729,2024-12-13,2024-12-14,617,607,West,0.46,Loan C
C35730,2024-12-21,2024-12-24,121,99,West,0.57,Loan C
C35731,2024-10-30,2024-10-31,336,330,North,0.98,Loan C
C35732,2025-04-07,2025-04-07,645,609,South,0.64,Loan B
C35733,2024-11-14,2024-11-15,100,59,East,0.7,Loan B
C35734,2024-12-16,2024-12-19,524,495,East,0.32,Loan A
C35735,2024-11-29,2024-11-29,207,185,East,0.97,Credit Line
C35736,2025-03-06,2025-03-06,178,175,South,0.17,Loan C
C35737,2025-01-16,2025-01-17,469,458,East,0.54,Credit Line
C35738,2024-11-28,2024-11-29,643,634,South,0.87,Loan A
C35739,2025-01-04,2025-01-04,627,620,West,0.77,Loan A
C35740,2024-11-01,2024-11-02,561,554,East,0.35,Loan A
C35741,2025-04-12,2025-04-15,337,328,East,0.83,Loan A
C35742,2024-12-24,2024-12-26,535,512,South,0.75,Loan C
C35743,2025-04-18,2025-04-20,595,558,East,0.38,Loan A
C35744,2025-03-03,2025-03-03,785,736,South,0.72,Loan C
C35745,2025-03-22,2025-03-26,253,223,East,0.6,Loan A
C35746,2025-03-20,2025-03-21,340,321,South,0.53,Credit Line
C35747,2025-01-30,2025-01-31,439,431,West,0.61,Credit Line
C35748,2025-01-23,2025-01-25,211,193,West,0.24,Loan C
C35749,2024-11-27,2024-11-29,655,606,West,0.53,Credit Line
C35750,2024-12-31,2024-12-31,499,489,North,0.78,Loan C
C35751,2025-03-15,2025-03-15,259,247,East,0.79,Loan B
C35752,2025-01-05,2025-01-06,719,695,North,0.83,Loan A
C35753,2024-11-15,2024-11-18,596,555,West,0.52,Loan C
C35754,2025-04-14,2025-04-16,989,984,North,0.75,Loan C
C35755,2025-01-12,2025-01-13,188,181,West,0.79,Loan C
C35756,2024-11-03,2024-11-05,655,624,North,0.8,Loan B
C35757,2024-11-30,2024-12-01,487,483,East,0.11,Loan B
C35758,2025-03-02,2025-03-06,894,891,South,0.7,Loan A
C35759,2024-12-25,2024-12-25,527,496,South,0.3,Loan A
C35760,2025-01-25,2025-01-27,707,681,South,0.53,Loan C
C35761,2025-03-07,2025-03-09,603,556,South,0.95,Loan C
C35762,2025-02-12,2025-02-14,693,650,North,0.22,Credit Line
C35763,2025-01-04,2025-01-07,773,770,West,0.31,Loan A
C35764,2025-02-06,2025-02-07,83,80,West,0.94,Credit Line
C35765,2024-12-05,2024-12-06,835,811,South,0.62,Credit Line
C35766,2024-11-28,2024-11-30,321,274,East,0.31,Loan B
C35767,2024-12-26,2024-12-26,992,992,West,0.5,Loan A
C35768,2024-12-04,2024-12-07,704,677,South,0.83,Loan A
C35769,2025-03-23,2025-03-26,673,629,South,0.27,Credit Line
C35770,2025-02-16,2025-02-20,428,401,North,0.12,Credit Line
C35771,2024-10-30,2024-11-01,117,116,East,0.26,Credit Line
C35772,2025-03-04,2025-03-05,777,744,South,0.98,Loan C
C35773,2024-10-20,2024-10-22,785,776,West,0.61,Loan A
C35774,2025-02-17,2025-02-18,976,962,South,0.27,Loan B
C35775,2024-12-22,2024-12-23,670,663,North,0.79,Credit Line
C35776,2025-02-01,2025-02-02,55,26,North,0.15,Credit Line
C35777,2024-12-20,2024-12-20,153,137,West,0.23,Loan B
C35778,2025-04-06,2025-04-08,283,237,North,0.78,Credit Line
C35779,2025-03-13,2025-03-13,320,318,East,0.26,Credit Line
C35780,2025-03-31,2025-04-02,466,447,South,0.28,Credit Line
C35781,2025-01-10,2025-01-13,235,207,West,0.35,Loan B
C35782,2024-11-05,2024-11-06,132,107,South,0.31,Loan C
C35783,2024-12-29,2024-12-29,939,899,West,0.99,Loan B
C35784,2025-02-18,2025-02-18,141,127,South,0.41,Credit Line
C35785,2024-12-14,2024-12-17,840,821,East,0.2,Loan B
C35786,2025-01-14,2025-01-16,862,847,East,0.79,Loan B
C35787,2025-02-25,2025-02-26,345,303,North,0.79,Loan C
C35788,2024-12-05,2024-12-08,598,588,East,0.75,Loan A
C35789,2024-11-04,2024-11-09,206,189,East,0.61,Loan C
C35790,2025-02-22,2025-02-25,66,53,West,0.15,Loan B
C35791,2024-12-22,2024-12-24,67,27,East,0.87,Loan A
C35792,2025-04-04,2025-04-07,351,320,South,0.35,Loan C
C35793,2025-01-01,2025-01-02,120,74,South,0.21,Credit Line
C35794,2025-03-27,2025-03-28,634,613,North,0.99,Loan A
C35795,2024-12-30,2024-12-31,963,949,South,0.56,Loan C
C35796,2024-12-04,2024-12-07,78,50,West,0.88,Credit Line
C35797,2025-02-09,2025-02-12,331,303,East,0.49,Loan A
C35798,2025-01-21,2025-01-26,482,452,East,0.15,Loan B
C35799,2025-02-06,2025-02-07,597,555,East,0.24,Loan C
C35800,2024-11-24,2024-11-27,821,779,North,0.42,Loan B
C35801,2024-12-27,2024-12-31,591,548,West,0.21,Loan A
C35802,2024-12-25,2024-12-27,377,347,North,0.43,Loan B
C35803,2025-03-21,2025-03-21,352,334,West,0.67,Loan B
C35804,2025-04-07,2025-04-10,377,346,West,0.61,Loan B
C35805,2024-11-10,2024-11-13,477,442,South,0.82,Credit Line
C35806,2024-11-07,2024-11-13,264,249,North,0.86,Loan C
C35807,2024-12-31,2025-01-04,634,619,South,0.93,Credit Line
C35808,2024-12-14,2024-12-16,621,579,East,0.48,Credit Line
C35809,2024-12-05,2024-12-08,863,835,West,0.31,Loan A
C35810,2025-01-03,2025-01-03,656,637,West,0.13,Loan B
C35811,2025-02-27,2025-02-27,465,437,South,0.64,Loan A
C35812,2025-02-15,2025-02-19,90,57,West,0.16,Loan C
C35813,2024-10-27,2024-10-29,680,662,East,0.11,Loan B
C35814,2025-02-24,2025-02-26,85,59,West,0.41,Loan A
C35815,2024-11-14,2024-11-15,648,608,West,0.25,Loan B
C35816,2025-03-30,2025-04-01,838,814,East,0.3,Loan C
C35817,2025-01-25,2025-01-27,692,677,West,0.69,Credit Line
C35818,2025-04-13,2025-04-13,875,857,West,0.56,Loan B
C35819,2024-12-04,2024-12-04,303,279,North,0.99,Credit Line
